Topic,comp_role,Year,weight,word_category
15,fi_193+issuer,2007,0.1406,3
15,fi_193+issuer,2008,0.1406,3
16,fi_22+depositor,2002,0.1442,3
16,fi_51+depositor,2003,0.1401,3
16,fi_51+depositor,2004,0.1332,3
16,fi_51+depositor,2005,0.1288,3
16,fi_51+depositor,2006,0.1281,3
16,fi_51+depositor,2007,0.1274,3
16,fi_51+depositor,2008,0.1275,3
17,fi_51+depositor,2002,0.2297,3
17,fi_51+depositor,2003,0.2282,3
17,fi_51+depositor,2004,0.2214,3
17,fi_51+depositor,2005,0.2131,3
17,fi_51+depositor,2006,0.2119,3
17,fi_51+depositor,2007,0.2294,3
17,fi_51+depositor,2008,0.2362,3
18,fi_8+depositor,2002,0.1668,3
18,fi_8+depositor,2003,0.1669,3
18,fi_8+depositor,2004,0.1652,3
18,fi_8+depositor,2005,0.1637,3
18,fi_8+depositor,2006,0.1572,3
18,fi_8+depositor,2007,0.1566,3
18,fi_8+depositor,2008,0.1573,3
19,fi_87+servicer,2002,0.1611,3
19,fi_87+servicer,2003,0.1551,3
19,fi_87+servicer,2004,0.144,3
19,fi_87+servicer,2005,0.139,3
19,fi_41+depositor,2006,0.1326,3
19,fi_87+sponsor,2007,0.1354,3
19,fi_87+sponsor,2008,0.136,3
20,fi_33+depositor,2002,0.264,3
20,fi_33+depositor,2003,0.248,3
20,fi_34+seller,2004,0.2289,3
20,fi_34+seller,2005,0.2249,3
20,fi_33+issuer,2006,0.2368,3
20,fi_33+issuer,2007,0.2393,3
20,fi_33+issuer,2008,0.2413,3
21,fi_74+depositor,2002,0.1377,3
21,fi_74+depositor,2003,0.1329,3
21,fi_74+depositor,2004,0.1223,3
21,fi_74+issuer,2005,0.1201,3
21,fi_74+issuer,2006,0.1219,3
21,fi_74+issuer,2007,0.1221,3
21,fi_306+trustee,2008,0.1221,3
22,fi_109+originator,2002,0.1877,3
22,fi_109+originator,2003,0.1864,3
22,fi_109+originator,2004,0.1811,3
22,fi_109+originator,2005,0.1742,3
22,fi_306+trustee,2006,0.1687,3
22,fi_109+originator,2007,0.1653,3
22,fi_109+originator,2008,0.1653,3
23,fi_129+depositor,2002,0.109,3
23,fi_129+depositor,2003,0.1105,3
23,fi_129+depositor,2004,0.111,3
23,fi_129+depositor,2005,0.1074,3
23,fi_129+depositor,2006,0.1239,3
23,fi_129+depositor,2007,0.1316,3
23,fi_129+depositor,2008,0.1317,3
24,fi_270+servicer,2002,0.192,3
24,fi_270+servicer,2003,0.1877,3
24,fi_270+servicer,2004,0.1765,3
24,fi_230+issuer,2005,0.1648,3
24,fi_230+issuer,2006,0.1566,3
24,fi_230+issuer,2007,0.1624,3
24,fi_230+issuer,2008,0.1557,3
25,fi_6+sponsor,2002,0.1206,3
25,fi_6+sponsor,2003,0.1246,3
25,fi_6+sponsor,2004,0.125,3
25,fi_6+sponsor,2005,0.1314,3
25,fi_6+sponsor,2006,0.1368,3
25,fi_6+sponsor,2007,0.1399,3
25,fi_6+sponsor,2008,0.1399,3
26,fi_306+issuer,2002,0.2865,3
26,fi_306+issuer,2003,0.268,3
26,fi_306+issuer,2004,0.2532,3
26,fi_306+issuer,2005,0.2468,3
26,fi_306+issuer,2006,0.2491,3
26,fi_306+issuer,2007,0.2533,3
26,fi_306+issuer,2008,0.2552,3
27,fi_262+depositor,2002,0.2791,3
27,fi_262+depositor,2003,0.2769,3
27,fi_262+depositor,2004,0.2767,3
27,fi_262+depositor,2005,0.2834,3
27,fi_262+depositor,2006,0.2803,3
27,fi_262+depositor,2007,0.2759,3
27,fi_262+depositor,2008,0.2753,3
28,fi_153+servicer,2002,0.1528,3
28,fi_181+servicer,2003,0.1537,3
28,fi_306+securities-administrator,2004,0.1539,3
28,fi_306+securities-administrator,2005,0.1534,3
28,fi_153+servicer,2006,0.1484,3
28,fi_263+servicer,2007,0.146,3
28,fi_263+servicer,2008,0.145,3
29,fi_62+issuer,2002,0.0942,3
29,fi_62+issuer,2003,0.0947,3
29,fi_62+issuer,2004,0.0949,3
29,fi_62+issuer,2005,0.0958,3
29,fi_62+issuer,2006,0.0926,3
29,fi_62+issuer,2007,0.0936,3
29,fi_62+issuer,2008,0.0936,3
30,fi_125+servicer,2002,0.1364,3
30,fi_125+servicer,2003,0.1408,3
30,fi_72+issuer,2004,0.1427,3
30,fi_72+issuer,2005,0.1409,3
30,fi_72+issuer,2006,0.1425,3
30,fi_72+issuer,2007,0.1462,3
30,fi_72+issuer,2008,0.1462,3
1,fi_306+securities-administrator,2002,0.1897,4
1,fi_306+securities-administrator,2003,0.1918,4
1,fi_306+securities-administrator,2004,0.1951,4
1,fi_306+issuer,2005,0.1985,4
1,fi_306+issuer,2006,0.2016,4
1,fi_306+issuer,2007,0.2029,4
1,fi_306+issuer,2008,0.2037,4
2,fi_80+trustee,2002,0.2245,4
2,fi_80+trustee,2003,0.2216,4
2,fi_80+trustee,2004,0.2153,4
2,fi_80+trustee,2005,0.2047,4
2,fi_147+sponsor,2006,0.1924,4
2,fi_147+sponsor,2007,0.1872,4
2,fi_147+sponsor,2008,0.1877,4
3,fi_306+securities-administrator,2002,0.1163,4
3,fi_306+securities-administrator,2003,0.1161,4
3,fi_306+securities-administrator,2004,0.1158,4
3,fi_306+securities-administrator,2005,0.1152,4
3,fi_306+securities-administrator,2006,0.1141,4
3,fi_306+securities-administrator,2007,0.1135,4
3,fi_306+securities-administrator,2008,0.1135,4
4,fi_157+sponsor,2002,0.3018,4
4,fi_157+sponsor,2003,0.2937,4
4,fi_157+sponsor,2004,0.2684,4
4,fi_157+sponsor,2005,0.2248,4
4,fi_262+depositor,2006,0.1842,4
4,fi_262+depositor,2007,0.1634,4
4,fi_262+depositor,2008,0.1551,4
5,fi_110+issuer,2002,0.1815,4
5,fi_110+issuer,2003,0.1777,4
5,fi_110+issuer,2004,0.1721,4
5,fi_110+issuer,2005,0.1585,4
5,fi_110+issuer,2006,0.1397,4
5,fi_110+issuer,2007,0.1334,4
5,fi_110+issuer,2008,0.134,4
6,fi_18+issuer,2002,0.1139,4
6,fi_18+issuer,2003,0.1121,4
6,fi_18+issuer,2004,0.1089,4
6,fi_101+custodian,2005,0.1011,4
6,fi_101+custodian,2006,0.0957,4
6,fi_101+custodian,2007,0.0939,4
6,fi_101+custodian,2008,0.0938,4
7,fi_35+trustee,2002,0.2155,4
7,fi_71+depositor,2003,0.2189,4
7,fi_71+issuer,2004,0.2223,4
7,fi_71+issuer,2005,0.2237,4
7,fi_71+sponsor,2006,0.2254,4
7,fi_71+seller,2007,0.2253,4
7,fi_71+seller,2008,0.2242,4
8,fi_80+trustee,2002,0.2513,4
8,fi_80+trustee,2003,0.2233,4
8,fi_80+trustee,2004,0.1974,4
8,fi_80+trustee,2005,0.1777,4
8,fi_80+trustee,2006,0.1614,4
8,fi_80+trustee,2007,0.1514,4
8,fi_80+trustee,2008,0.149,4
9,fi_73+depositor,2002,0.078,4
9,fi_73+depositor,2003,0.0756,4
9,fi_73+depositor,2004,0.077,4
9,fi_73+depositor,2005,0.08,4
9,fi_300+issuer,2006,0.0808,4
9,fi_300+issuer,2007,0.083,4
9,fi_300+issuer,2008,0.0831,4
10,fi_80+trustee,2002,0.1176,4
10,fi_129+depositor,2003,0.1194,4
10,fi_129+depositor,2004,0.1234,4
10,fi_107+depositor,2005,0.1182,4
10,fi_107+depositor,2006,0.1072,4
10,fi_107+depositor,2007,0.1028,4
10,fi_107+depositor,2008,0.1029,4
11,fi_171+sponsor,2002,0.204,4
11,fi_171+sponsor,2003,0.2047,4
11,fi_171+sponsor,2004,0.1987,4
11,fi_171+sponsor,2005,0.1882,4
11,fi_171+seller,2006,0.1775,4
11,fi_171+seller,2007,0.1786,4
11,fi_171+seller,2008,0.1792,4
12,fi_306+servicer,2002,0.132,4
12,fi_306+servicer,2003,0.1309,4
12,fi_177+sponsor,2004,0.1282,4
12,fi_177+sponsor,2005,0.1339,4
12,fi_177+sponsor,2006,0.1364,4
12,fi_177+seller,2007,0.1343,4
12,fi_177+seller,2008,0.1341,4
13,fi_178+seller,2002,0.2669,4
13,fi_178+seller,2003,0.2515,4
13,fi_178+seller,2004,0.226,4
13,fi_178+seller,2005,0.2079,4
13,fi_303+depositor,2006,0.1958,4
13,fi_303+depositor,2007,0.1963,4
13,fi_303+depositor,2008,0.1973,4
14,fi_80+trustee,2002,0.2647,4
14,fi_80+trustee,2003,0.256,4
14,fi_80+trustee,2004,0.2368,4
14,fi_80+trustee,2005,0.2141,4
14,fi_89+insurer,2006,0.1958,4
14,fi_89+insurer,2007,0.1888,4
14,fi_89+insurer,2008,0.1879,4
15,fi_54+originator,2002,0.105,4
15,fi_54+originator,2003,0.1107,4
15,fi_54+originator,2004,0.1229,4
15,fi_54+originator,2005,0.1316,4
15,fi_54+originator,2006,0.1378,4
15,fi_54+originator,2007,0.1406,4
15,fi_54+originator,2008,0.1406,4
16,fi_51+depositor,2002,0.1442,4
16,fi_22+depositor,2003,0.1401,4
16,fi_22+depositor,2004,0.1332,4
16,fi_22+depositor,2005,0.1288,4
16,fi_22+depositor,2006,0.1281,4
16,fi_22+depositor,2007,0.1274,4
16,fi_22+depositor,2008,0.1275,4
17,fi_308+trustee,2002,0.2297,4
17,fi_308+trustee,2003,0.2282,4
17,fi_308+trustee,2004,0.2214,4
17,fi_308+trustee,2005,0.2131,4
17,fi_308+trustee,2006,0.2119,4
17,fi_308+trustee,2007,0.2294,4
17,fi_308+trustee,2008,0.2362,4
18,fi_80+depositor,2002,0.1668,4
18,fi_80+depositor,2003,0.1669,4
18,fi_80+depositor,2004,0.1652,4
18,fi_80+depositor,2005,0.1637,4
18,fi_80+sponsor,2006,0.1572,4
18,fi_80+sponsor,2007,0.1566,4
18,fi_80+sponsor,2008,0.1573,4
19,fi_87+seller,2002,0.1611,4
19,fi_87+seller,2003,0.1551,4
19,fi_87+seller,2004,0.144,4
19,fi_87+seller,2005,0.139,4
19,fi_87+sponsor,2006,0.1326,4
19,fi_41+depositor,2007,0.1354,4
19,fi_41+depositor,2008,0.136,4
20,fi_33+issuer,2002,0.264,4
20,fi_33+issuer,2003,0.248,4
20,fi_33+issuer,2004,0.2289,4
20,fi_33+issuer,2005,0.2249,4
20,fi_34+seller,2006,0.2368,4
20,fi_34+seller,2007,0.2393,4
20,fi_34+seller,2008,0.2413,4
21,fi_306+trustee,2002,0.1377,4
21,fi_306+trustee,2003,0.1329,4
21,fi_306+trustee,2004,0.1223,4
21,fi_306+trustee,2005,0.1201,4
21,fi_306+trustee,2006,0.1219,4
21,fi_306+trustee,2007,0.1221,4
21,fi_74+issuer,2008,0.1221,4
22,fi_306+trustee,2002,0.1877,4
22,fi_306+trustee,2003,0.1864,4
22,fi_306+trustee,2004,0.1811,4
22,fi_306+trustee,2005,0.1742,4
22,fi_109+originator,2006,0.1687,4
22,fi_306+trustee,2007,0.1653,4
22,fi_306+trustee,2008,0.1653,4
23,fi_129+seller,2002,0.109,4
23,fi_129+seller,2003,0.1105,4
23,fi_129+seller,2004,0.111,4
23,fi_129+seller,2005,0.1074,4
23,fi_129+seller,2006,0.1239,4
23,fi_129+seller,2007,0.1316,4
23,fi_129+seller,2008,0.1317,4
24,fi_270+sponsor,2002,0.192,4
24,fi_270+sponsor,2003,0.1877,4
24,fi_270+sponsor,2004,0.1765,4
24,fi_270+sponsor,2005,0.1648,4
24,fi_270+sponsor,2006,0.1566,4
24,fi_270+sponsor,2007,0.1624,4
24,fi_142+depositor,2008,0.1557,4
25,fi_308+trustee,2002,0.1206,4
25,fi_308+trustee,2003,0.1246,4
25,fi_308+trustee,2004,0.125,4
25,fi_308+trustee,2005,0.1314,4
25,fi_308+trustee,2006,0.1368,4
25,fi_308+trustee,2007,0.1399,4
25,fi_308+trustee,2008,0.1399,4
26,fi_303+trustee,2002,0.2865,4
26,fi_303+trustee,2003,0.268,4
26,fi_303+trustee,2004,0.2532,4
26,fi_303+trustee,2005,0.2468,4
26,fi_303+trustee,2006,0.2491,4
26,fi_303+trustee,2007,0.2533,4
26,fi_303+trustee,2008,0.2552,4
27,fi_153+trustee,2002,0.2791,4
27,fi_153+trustee,2003,0.2769,4
27,fi_153+trustee,2004,0.2767,4
27,fi_262+issuer,2005,0.2834,4
27,fi_262+issuer,2006,0.2803,4
27,fi_262+issuer,2007,0.2759,4
27,fi_262+issuer,2008,0.2753,4
28,fi_263+servicer,2002,0.1528,4
28,fi_306+securities-administrator,2003,0.1537,4
28,fi_181+servicer,2004,0.1539,4
28,fi_263+servicer,2005,0.1534,4
28,fi_74+depositor,2006,0.1484,4
28,fi_153+servicer,2007,0.146,4
28,fi_153+servicer,2008,0.145,4
29,fi_306+originator,2002,0.0942,4
29,fi_306+originator,2003,0.0947,4
29,fi_306+originator,2004,0.0949,4
29,fi_306+originator,2005,0.0958,4
29,fi_62+sponsor,2006,0.0926,4
29,fi_62+sponsor,2007,0.0936,4
29,fi_62+sponsor,2008,0.0936,4
30,fi_72+issuer,2002,0.1364,4
30,fi_72+issuer,2003,0.1408,4
30,fi_125+servicer,2004,0.1427,4
30,fi_125+servicer,2005,0.1409,4
30,fi_226+issuer,2006,0.1425,4
30,fi_226+issuer,2007,0.1462,4
30,fi_226+issuer,2008,0.1462,4
1,fi_306+issuer,2002,0.1897,5
1,fi_306+issuer,2003,0.1918,5
1,fi_306+issuer,2004,0.1951,5
1,fi_306+securities-administrator,2005,0.1985,5
1,fi_141+trustee,2006,0.2016,5
1,fi_141+trustee,2007,0.2029,5
1,fi_141+trustee,2008,0.2037,5
2,fi_147+sponsor,2002,0.2245,5
2,fi_147+sponsor,2003,0.2216,5
2,fi_147+sponsor,2004,0.2153,5
2,fi_147+sponsor,2005,0.2047,5
2,fi_80+trustee,2006,0.1924,5
2,fi_80+trustee,2007,0.1872,5
2,fi_80+trustee,2008,0.1877,5
3,fi_127+issuer,2002,0.1163,5
3,fi_127+issuer,2003,0.1161,5
3,fi_127+issuer,2004,0.1158,5
3,fi_127+issuer,2005,0.1152,5
3,fi_127+issuer,2006,0.1141,5
3,fi_127+issuer,2007,0.1135,5
3,fi_127+issuer,2008,0.1135,5
4,fi_262+issuer,2002,0.3018,5
4,fi_262+issuer,2003,0.2937,5
4,fi_262+issuer,2004,0.2684,5
4,fi_262+issuer,2005,0.2248,5
4,fi_262+issuer,2006,0.1842,5
4,fi_262+issuer,2007,0.1634,5
4,fi_262+issuer,2008,0.1551,5
5,fi_110+depositor,2002,0.1815,5
5,fi_110+depositor,2003,0.1777,5
5,fi_110+depositor,2004,0.1721,5
5,fi_110+depositor,2005,0.1585,5
5,fi_110+depositor,2006,0.1397,5
5,fi_110+depositor,2007,0.1334,5
5,fi_110+depositor,2008,0.134,5
6,fi_18+depositor,2002,0.1139,5
6,fi_18+depositor,2003,0.1121,5
6,fi_18+depositor,2004,0.1089,5
6,fi_18+depositor,2005,0.1011,5
6,fi_18+depositor,2006,0.0957,5
6,fi_18+depositor,2007,0.0939,5
6,fi_18+depositor,2008,0.0938,5
7,fi_71+issuer,2002,0.2155,5
7,fi_35+trustee,2003,0.2189,5
7,fi_35+trustee,2004,0.2223,5
7,fi_71+sponsor,2005,0.2237,5
7,fi_71+issuer,2006,0.2254,5
7,fi_71+issuer,2007,0.2253,5
7,fi_71+issuer,2008,0.2242,5
8,fi_160+issuer,2002,0.2513,5
8,fi_160+issuer,2003,0.2233,5
8,fi_160+issuer,2004,0.1974,5
8,fi_160+issuer,2005,0.1777,5
8,fi_160+issuer,2006,0.1614,5
8,fi_160+issuer,2007,0.1514,5
8,fi_160+issuer,2008,0.149,5
9,fi_306+trustee,2002,0.078,5
9,fi_306+trustee,2003,0.0756,5
9,fi_306+trustee,2004,0.077,5
9,fi_306+trustee,2005,0.08,5
9,fi_249+depositor,2006,0.0808,5
9,fi_82+sponsor,2007,0.083,5
9,fi_82+sponsor,2008,0.0831,5
10,fi_129+depositor,2002,0.1176,5
10,fi_80+trustee,2003,0.1194,5
10,fi_80+trustee,2004,0.1234,5
10,fi_80+trustee,2005,0.1182,5
10,fi_80+trustee,2006,0.1072,5
10,fi_80+trustee,2007,0.1028,5
10,fi_80+trustee,2008,0.1029,5
11,fi_188+servicer,2002,0.204,5
11,fi_188+servicer,2003,0.2047,5
11,fi_188+servicer,2004,0.1987,5
11,fi_309+servicer,2005,0.1882,5
11,fi_309+servicer,2006,0.1775,5
11,fi_309+servicer,2007,0.1786,5
11,fi_309+servicer,2008,0.1792,5
12,fi_177+sponsor,2002,0.132,5
12,fi_177+sponsor,2003,0.1309,5
12,fi_306+servicer,2004,0.1282,5
12,fi_306+servicer,2005,0.1339,5
12,fi_306+servicer,2006,0.1364,5
12,fi_306+servicer,2007,0.1343,5
12,fi_306+servicer,2008,0.1341,5
13,fi_303+depositor,2002,0.2669,5
13,fi_303+depositor,2003,0.2515,5
13,fi_303+depositor,2004,0.226,5
13,fi_303+depositor,2005,0.2079,5
13,fi_178+seller,2006,0.1958,5
13,fi_178+seller,2007,0.1963,5
13,fi_178+seller,2008,0.1973,5
14,fi_146+issuer,2002,0.2647,5
14,fi_146+issuer,2003,0.256,5
14,fi_89+insurer,2004,0.2368,5
14,fi_89+insurer,2005,0.2141,5
14,fi_80+trustee,2006,0.1958,5
14,fi_80+trustee,2007,0.1888,5
14,fi_80+trustee,2008,0.1879,5
15,fi_153+trustee,2002,0.105,5
15,fi_153+trustee,2003,0.1107,5
15,fi_308+issuer,2004,0.1229,5
15,fi_308+issuer,2005,0.1316,5
15,fi_308+issuer,2006,0.1378,5
15,fi_308+issuer,2007,0.1406,5
15,fi_308+issuer,2008,0.1406,5
16,fi_22+originator,2002,0.1442,5
16,fi_80+trustee,2003,0.1401,5
16,fi_80+trustee,2004,0.1332,5
16,fi_80+trustee,2005,0.1288,5
16,fi_22+originator,2006,0.1281,5
16,fi_22+originator,2007,0.1274,5
16,fi_22+originator,2008,0.1275,5
17,fi_134+issuer,2002,0.2297,5
17,fi_134+issuer,2003,0.2282,5
17,fi_134+issuer,2004,0.2214,5
17,fi_134+issuer,2005,0.2131,5
17,fi_153+trustee,2006,0.2119,5
17,fi_134+issuer,2007,0.2294,5
17,fi_134+issuer,2008,0.2362,5
18,fi_203+servicer,2002,0.1668,5
18,fi_203+servicer,2003,0.1669,5
18,fi_203+servicer,2004,0.1652,5
18,fi_141+trustee,2005,0.1637,5
18,fi_80+depositor,2006,0.1572,5
18,fi_80+depositor,2007,0.1566,5
18,fi_80+depositor,2008,0.1573,5
19,fi_87+sponsor,2002,0.1611,5
19,fi_87+sponsor,2003,0.1551,5
19,fi_87+sponsor,2004,0.144,5
19,fi_87+sponsor,2005,0.139,5
19,fi_87+seller,2006,0.1326,5
19,fi_87+seller,2007,0.1354,5
19,fi_87+seller,2008,0.136,5
20,fi_306+trustee,2002,0.264,5
20,fi_306+trustee,2003,0.248,5
20,fi_306+trustee,2004,0.2289,5
20,fi_306+trustee,2005,0.2249,5
20,fi_34+sponsor,2006,0.2368,5
20,fi_34+sponsor,2007,0.2393,5
20,fi_34+sponsor,2008,0.2413,5
21,fi_294+seller,2002,0.1377,5
21,fi_294+seller,2003,0.1329,5
21,fi_294+seller,2004,0.1223,5
21,fi_294+seller,2005,0.1201,5
21,fi_294+seller,2006,0.1219,5
21,fi_294+seller,2007,0.1221,5
21,fi_294+seller,2008,0.1221,5
22,fi_129+seller,2002,0.1877,5
22,fi_129+seller,2003,0.1864,5
22,fi_129+seller,2004,0.1811,5
22,fi_129+seller,2005,0.1742,5
22,fi_129+seller,2006,0.1687,5
22,fi_129+seller,2007,0.1653,5
22,fi_129+seller,2008,0.1653,5
23,fi_306+securities-administrator,2002,0.109,5
23,fi_306+securities-administrator,2003,0.1105,5
23,fi_306+securities-administrator,2004,0.111,5
23,fi_306+securities-administrator,2005,0.1074,5
23,fi_306+securities-administrator,2006,0.1239,5
23,fi_306+securities-administrator,2007,0.1316,5
23,fi_306+securities-administrator,2008,0.1317,5
24,fi_80+trustee,2002,0.192,5
24,fi_80+trustee,2003,0.1877,5
24,fi_142+depositor,2004,0.1765,5
24,fi_142+depositor,2005,0.1648,5
24,fi_142+depositor,2006,0.1566,5
24,fi_80+trustee,2007,0.1624,5
24,fi_270+sponsor,2008,0.1557,5
25,fi_150+issuer,2002,0.1206,5
25,fi_150+issuer,2003,0.1246,5
25,fi_150+issuer,2004,0.125,5
25,fi_150+issuer,2005,0.1314,5
25,fi_150+issuer,2006,0.1368,5
25,fi_150+issuer,2007,0.1399,5
25,fi_150+issuer,2008,0.1399,5
26,fi_306+custodian,2002,0.2865,5
26,fi_306+custodian,2003,0.268,5
26,fi_306+custodian,2004,0.2532,5
26,fi_306+custodian,2005,0.2468,5
26,fi_306+custodian,2006,0.2491,5
26,fi_306+custodian,2007,0.2533,5
26,fi_306+custodian,2008,0.2552,5
27,fi_87+seller,2002,0.2791,5
27,fi_87+seller,2003,0.2769,5
27,fi_262+issuer,2004,0.2767,5
27,fi_153+trustee,2005,0.2834,5
27,fi_153+trustee,2006,0.2803,5
27,fi_153+trustee,2007,0.2759,5
27,fi_153+trustee,2008,0.2753,5
28,fi_306+securities-administrator,2002,0.1528,5
28,fi_263+servicer,2003,0.1537,5
28,fi_263+servicer,2004,0.1539,5
28,fi_181+servicer,2005,0.1534,5
28,fi_263+servicer,2006,0.1484,5
28,fi_74+depositor,2007,0.146,5
28,fi_74+depositor,2008,0.145,5
29,fi_63+servicer,2002,0.0942,5
29,fi_63+servicer,2003,0.0947,5
29,fi_63+servicer,2004,0.0949,5
29,fi_62+sponsor,2005,0.0958,5
29,fi_306+originator,2006,0.0926,5
29,fi_306+originator,2007,0.0936,5
29,fi_306+originator,2008,0.0936,5
30,fi_125+seller,2002,0.1364,5
30,fi_125+seller,2003,0.1408,5
30,fi_125+seller,2004,0.1427,5
30,fi_226+issuer,2005,0.1409,5
30,fi_125+servicer,2006,0.1425,5
30,fi_125+servicer,2007,0.1462,5
30,fi_125+servicer,2008,0.1462,5
